typ,    seq#,  sec. ms,   mV,ev,^,pre, addr,i,dcc                       ,TCS,TS1,TS2,TCE,J1,J2,p,P,ch1   ,ch2
PKT,   38044, 5394.205,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38045, 5394.211,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38046, 5394.217,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38047, 5394.223,13600,00,f, 12, 1010,S,c3f23f818f                , 31,   ,185,454,  ,12, ,+,      ,0f0f
PKT,   38048, 5394.232,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38049, 5394.238,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38050, 5394.244,13400,00,f, 12, 1012,S,c3f43f8189                , 31,   ,186,454,  , 1, ,+,      ,0f0f
PKT,   38051, 5394.254,13600,00,f, 12, 1004,f,c3ecb09f                  , 31,   ,197,454,  ,11, ,-,      ,55ac8b55acb1
PKT,   38052, 5394.261,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38053, 5394.267,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38054, 5394.273,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38055, 5394.279,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38056, 5394.285,13600,00,f, 12,  254,:,feff9d8d0312              , 27,   ,   ,460,  ,  , , ,      ,
PKT,   38057, 5394.296,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38058, 5394.302,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38059, 5394.308,13600,00,f, 12, 1006,f,c3eeb09d                  , 31,   ,196,454,  , 1, ,+,      ,59338b5933b1
PKT,   38060, 5394.316,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38061, 5394.322,13400,00,f, 12, 1008,f,c3f0b083                  , 30,   ,197,454,  , 1, ,-,      ,59338b5933b1
PKT,   38062, 5394.330,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38063, 5394.336,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38064, 5394.342,13400,00,f, 12, 1010,f,c3f2a091                  , 31,   ,187,454,  ,10, ,+,      ,0f0f
PKT,   38065, 5394.350,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38066, 5394.356,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38067, 5394.362,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38068, 5394.368,13600,00,f, 12, 1012,f,c3f4a097                  , 31,   ,188,454,  , 1, ,+,      ,0f0f
PKT,   38069, 5394.376,13600,00,f, 12,  253,#,fdf09d8d0300c5db          , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38070, 5394.390,13600,00,f, 12, 1004,S,c3ec3f8191                , 31,   ,197,454,  , 9, ,-,      ,5aacb25ab8b4
PKT,   38071, 5394.399,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38072, 5394.405,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38073, 5394.411,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38074, 5394.417,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38075, 5394.423,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38076, 5394.429,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38077, 5394.435,13600,00,f, 12, 1006,S,c3ee3f8193                , 31,   ,196,454,  , 1, ,+,      ,5aacb25571b4
PKT,   38078, 5394.444,13400,00,f, 12, 1008,S,c3f03f818d                , 31,   ,197,454,  , 1, ,-,      ,5aacb25593b4
PKT,   38079, 5394.454,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38080, 5394.460,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38081, 5394.466,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38082, 5394.472,13600,00,f, 12, 1010,S,c3f23f818f                , 31,   ,188,454,  , 9, ,+,      ,0f0f
PKT,   38083, 5394.481,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38084, 5394.487,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38085, 5394.493,13400,00,f, 12,  254,:,feff9d8d0312              , 26,   ,   ,460,  ,  , , ,      ,
PKT,   38086, 5394.504,13600,00,f, 12, 1012,S,c3f43f8189                , 31,   ,187,454,  , 1, ,+,      ,0f0f
PKT,   38087, 5394.513,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38088, 5394.519,13600,00,f, 12, 1004,f,c3eca08f                  , 30,   ,197,454,  ,10, ,-,      ,b2acac93961d
PKT,   38089, 5394.527,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38090, 5394.533,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38091, 5394.539,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38092, 5394.545,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38093, 5394.551,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38094, 5394.557,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38095, 5394.563,13600,00,f, 12, 1006,f,c3eea08d                  , 31,   ,196,454,  , 1, ,+,      ,b2acac939353
PKT,   38096, 5394.571,13600,00,f, 12, 1008,f,c3f0a093                  , 30,   ,197,454,  , 1, ,-,      ,b2acac939517
PKT,   38097, 5394.579,13600,00,f, 12,  253,#,fdf09d8d0300c5db          , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38098, 5394.593,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38099, 5394.599,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38100, 5394.605,13600,00,f, 12, 1010,f,c3f280b1                  , 31,   ,186,454,  ,11, ,+,      ,0f0f
PKT,   38101, 5394.613,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38102, 5394.619,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38103, 5394.625,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38104, 5394.631,13600,00,f, 12, 1012,f,c3f480b7                  , 31,   ,183,454,  , 3, ,+,      ,0f0f
PKT,   38105, 5394.639,13600,00,f, 12, 1004,S,c3ec3f8191                , 31,   ,197,454,  ,14, ,-,      ,5aacac5aac9a
PKT,   38106, 5394.648,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38107, 5394.654,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38108, 5394.660,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38109, 5394.666,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38110, 5394.672,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38111, 5394.678,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38112, 5394.684,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38113, 5394.690,13600,00,f, 12,  254,:,feff9d8d0312              , 27,   ,   ,460,  ,  , , ,      ,
PKT,   38114, 5394.701,13600,00,f, 12, 1006,S,c3ee3f8193                , 31,   ,196,454,  , 1, ,+,      ,5aacac5aac9a
PKT,   38115, 5394.710,13600,00,f, 12, 1008,S,c3f03f818d                , 30,   ,196,454,  , 0, ,-,      ,5aacac5aac9a
PKT,   38116, 5394.719,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38117, 5394.725,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38118, 5394.732,13600,00,f, 12, 1010,S,c3f23f818f                , 31,   ,187,454,  , 9, ,+,      ,0f0f
PKT,   38119, 5394.741,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38120, 5394.747,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38121, 5394.753,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38122, 5394.759,13600,00,f, 12, 1012,S,c3f43f8189                , 31,   ,186,454,  , 1, ,+,      ,0f0f
PKT,   38123, 5394.768,13400,00,f, 12, 1004,f,c3ec80af                  , 30,   ,197,454,  ,11, ,-,      ,5aac655aac63
PKT,   38124, 5394.776,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38125, 5394.782,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38126, 5394.788,13400,00,f, 12,  253,#,fdf09d8d0300c5db          , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38127, 5394.802,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38128, 5394.808,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38129, 5394.814,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38130, 5394.820,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38131, 5394.826,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38132, 5394.832,13600,00,f, 12, 1006,f,c3ee80ad                  , 31,   ,196,454,  , 1, ,+,      ,5aac655aac63
PKT,   38133, 5394.840,13600,00,f, 12, 1008,f,c3f080b3                  , 30,   ,197,454,  , 1, ,-,      ,5aac655aac63
PKT,   38134, 5394.848,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38135, 5394.854,13600,00,f, 12, 1010,f,c3f2b081                  , 31,   ,186,454,  ,11, ,+,      ,0f0f
PKT,   38136, 5394.862,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38137, 5394.868,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38138, 5394.874,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38139, 5394.880,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38140, 5394.886,13600,00,f, 12, 1012,f,c3f4b087                  , 30,   ,187,454,  , 1, ,+,      ,0f0f
PKT,   38141, 5394.894,13600,00,f, 12,  254,:,feff9d8d0312              , 27,   ,   ,460,  ,  , , ,      ,
PKT,   38142, 5394.905,13600,00,f, 12, 1004,S,c3ec3f8191                , 30,   ,197,454,  ,10, ,-,      ,59b1665956d2
PKT,   38143, 5394.914,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38144, 5394.920,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38145, 5394.926,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38146, 5394.932,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38147, 5394.938,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38148, 5394.944,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38149, 5394.950,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38150, 5394.956,13600,00,f, 12, 1006,S,c3ee3f8193                , 30,   ,196,454,  , 1, ,+,      ,59b8665953d2
PKT,   38151, 5394.965,13400,00,f, 12, 1008,S,c3f03f818d                , 31,   ,197,454,  , 1, ,-,      ,59b4665959d2
PKT,   38152, 5394.975,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38153, 5394.981,13600,00,f, 12, 1010,S,c3f23f818f                , 30,   ,185,454,  ,12, ,+,      ,0f0f
PKT,   38154, 5394.990,13400,00,f, 12,  253,#,fdf09d8d0300c5db          , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38155, 5395.004,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38156, 5395.010,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38157, 5395.016,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38158, 5395.022,13600,00,f, 12, 1012,S,c3f43f8189                , 31,   ,187,454,  , 2, ,+,      ,0f0f
PKT,   38159, 5395.031,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38160, 5395.037,13600,00,f, 12, 1004,f,c3ecb09f                  , 31,   ,197,454,  ,10, ,-,      ,5aac995aaa95
PKT,   38161, 5395.045,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38162, 5395.051,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38163, 5395.057,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38164, 5395.063,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38165, 5395.069,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38166, 5395.075,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38167, 5395.081,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38168, 5395.087,13600,00,f, 12, 1006,f,c3eeb09d                  , 31,   ,196,454,  , 1, ,+,      ,5aac995aaa95
PKT,   38169, 5395.095,13600,00,f, 12,  254,:,feff9d8d0312              , 27,   ,   ,460,  ,  , , ,      ,
PKT,   38170, 5395.105,13400,00,f, 12, 1008,f,c3f0b083                  , 30,   ,197,454,  , 1, ,-,      ,5aac995aa995
PKT,   38171, 5395.113,13600,00,f, 12, 1010,f,c3f2a091                  , 31,   ,186,454,  ,11, ,+,      ,0f0f
PKT,   38172, 5395.121,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38173, 5395.127,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38174, 5395.133,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38175, 5395.139,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38176, 5395.146,13600,00,f, 12, 1012,f,c3f4a097                  , 31,   ,184,454,  , 2, ,+,      ,0f0f
PKT,   38177, 5395.153,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38178, 5395.159,13600,00,f, 12, 1004,S,c3ec3f8191                , 31,   ,197,454,  ,13, ,-,      ,5955935a7296
PKT,   38179, 5395.169,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38180, 5395.175,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38181, 5395.181,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38182, 5395.187,13600,00,f, 12,  253,#,fdf09d8d0300c5db          , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38183, 5395.201,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38184, 5395.207,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38185, 5395.213,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38186, 5395.219,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38187, 5395.225,13600,00,f, 12, 1006,S,c3ee3f8193                , 31,   ,196,454,  , 1, ,+,      ,5959935a7496
PKT,   38188, 5395.234,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38189, 5395.240,13400,00,f, 12, 1008,S,c3f03f818d                , 30,   ,197,454,  , 1, ,-,      ,5959935a7496
PKT,   38190, 5395.249,13600,00,f, 12, 1010,S,c3f23f818f                , 31,   ,186,454,  ,11, ,+,      ,0f0f
PKT,   38191, 5395.258,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38192, 5395.265,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38193, 5395.271,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38194, 5395.277,13600,00,f, 12, 1012,S,c3f43f8189                , 31,   ,187,454,  , 1, ,+,      ,0f0f
PKT,   38195, 5395.286,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38196, 5395.292,13400,00,f, 12, 1004,f,c3eca08f                  , 31,   ,197,454,  ,10, ,-,      ,5aac8e5aac8d
PKT,   38197, 5395.300,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38198, 5395.306,13600,00,f, 12,  254,:,feff9d8d0312              , 26,   ,   ,460,  ,  , , ,      ,
PKT,   38199, 5395.316,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38200, 5395.322,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38201, 5395.328,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38202, 5395.334,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38203, 5395.341,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38204, 5395.347,13600,00,f, 12, 1006,f,c3eea08d                  , 30,   ,196,454,  , 1, ,+,      ,5aac8e5aac8d
PKT,   38205, 5395.354,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38206, 5395.360,13600,00,f, 12, 1008,f,c3f0a093                  , 31,   ,197,454,  , 1, ,-,      ,5aac8e5aac8d
PKT,   38207, 5395.369,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38208, 5395.375,13600,00,f, 12, 1010,f,c3f280b1                  , 30,   ,187,454,  ,10, ,+,      ,0f0f
PKT,   38209, 5395.383,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38210, 5395.389,13600,00,f, 12,  253,#,fdf09d8d0300c5db          , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38211, 5395.402,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38212, 5395.408,13600,00,f, 12, 1012,f,c3f480b7                  , 31,   ,184,454,  , 3, ,+,      ,0f0f
PKT,   38213, 5395.416,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38214, 5395.422,13600,00,f, 12, 1004,S,c3ec3f8191                , 31,   ,197,454,  ,13, ,-,      ,55ac8b55acb1
PKT,   38215, 5395.432,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38216, 5395.438,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38217, 5395.444,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38218, 5395.450,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38219, 5395.456,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38220, 5395.462,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38221, 5395.468,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38222, 5395.474,13600,00,f, 12, 1006,S,c3ee3f8193                , 31,   ,196,454,  , 1, ,+,      ,59338b5933b1
PKT,   38223, 5395.483,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38224, 5395.489,13600,00,f, 12, 1008,S,c3f03f818d                , 31,   ,197,454,  , 1, ,-,      ,59338b5933b1
PKT,   38225, 5395.498,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38226, 5395.505,13400,00,f, 12,  254,:,feff9d8d0312              , 26,   ,   ,460,  ,  , , ,      ,
PKT,   38227, 5395.515,13600,00,f, 12, 1010,S,c3f23f818f                , 31,   ,187,454,  ,10, ,+,      ,0f0f
PKT,   38228, 5395.524,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38229, 5395.530,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38230, 5395.536,13400,00,f, 12, 1012,S,c3f43f8189                , 31,   ,183,454,  , 4, ,+,      ,0f0f
PKT,   38231, 5395.546,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38232, 5395.552,13600,00,f, 12, 1004,f,c3ec80af                  , 31,   ,197,454,  ,14, ,-,      ,5aacb25ab8b4
PKT,   38233, 5395.559,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38234, 5395.566,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38235, 5395.572,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38236, 5395.578,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38237, 5395.584,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38238, 5395.590,13600,00,f, 12,  253,#,fdf09d8d0300c5db          , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38239, 5395.603,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38240, 5395.609,13600,00,f, 12, 1006,f,c3ee80ad                  , 31,   ,196,454,  , 1, ,+,      ,5aacb25571b4
PKT,   38241, 5395.617,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38242, 5395.623,13400,00,f, 12, 1008,f,c3f080b3                  , 31,   ,197,454,  , 1, ,-,      ,5aacb25593b4
PKT,   38243, 5395.631,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38244, 5395.637,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38245, 5395.644,13400,00,f, 12, 1010,f,c3f2b081                  , 31,   ,185,454,  ,12, ,+,      ,0f0f
PKT,   38246, 5395.652,13600,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38247, 5395.658,13600,00,f, 12, 1012,f,c3f4b087                  , 31,   ,185,454,  , 0, ,+,      ,0f0f
PKT,   38248, 5395.665,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38249, 5395.671,13600,00,f, 12, 1004,S,c3ec3f8191                , 30,   ,197,454,  ,12, ,-,      ,b2acac938b6a
PKT,   38250, 5395.681,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38251, 5395.687,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38252, 5395.693,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38253, 5395.699,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38254, 5395.705,13400,00,f, 12,  254,:,feff9d8d0312              , 27,   ,   ,460,  ,  , , ,      ,
PKT,   38255, 5395.715,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38256, 5395.722,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38257, 5395.728,13400,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,
PKT,   38258, 5395.734,13400,00,f, 12, 1006,S,c3ee3f8193                , 31,   ,196,454,  , 1, ,+,      ,b2acac938da9
PKT,   38259, 5395.743,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38260, 5395.749,13600,00,f, 12, 1008,S,c3f03f818d                , 31,   ,196,454,  , 0, ,-,      ,b2acac938e69
PKT,   38261, 5395.758,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38262, 5395.764,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38263, 5395.770,13400,00,f, 12, 1010,S,c3f23f818f                , 31,   ,188,454,  , 8, ,+,      ,0f0f
PKT,   38264, 5395.779,13600,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
PKT,   38265, 5395.785,13400,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,
